filename,crop_path,class_name,label,width,height,xmin,ymin,xmax,ymax,split
002951.jpg,cropped/002951.jpg,benign,0,718,500,452,171,640,271,train
002952.jpg,cropped/002952.jpg,benign,0,718,500,235,162,327,295,train
002953.jpg,cropped/002953.jpg,benign,0,718,500,202,164,247,200,test
002954.jpg,cropped/002954.jpg,benign,0,498,429,210,147,277,192,test
002955.jpg,cropped/002955.jpg,benign,0,718,500,570,215,695,291,train
002956.jpg,cropped/002956.jpg,benign,0,718,500,275,153,315,192,train
002957.jpg,cropped/002957.jpg,benign,0,718,500,197,260,490,402,train
002958.jpg,cropped/002958.jpg,benign,0,718,500,267,199,364,288,train
002959.jpg,cropped/002959.jpg,benign,0,818,628,404,322,462,379,train
002960.jpg,cropped/002960.jpg,benign,0,718,500,282,124,457,249,test
002961.jpg,cropped/002961.jpg,benign,0,718,500,373,75,451,123,train
002962.jpg,cropped/002962.jpg,benign,0,718,500,333,219,442,295,train
002963.jpg,cropped/002963.jpg,benign,0,718,500,347,130,535,240,train
002964.jpg,cropped/002964.jpg,benign,0,718,500,403,151,445,187,train
002965.jpg,cropped/002965.jpg,benign,0,818,628,407,155,569,278,test
002966.jpg,cropped/002966.jpg,benign,0,718,500,394,121,425,159,train
002967.jpg,cropped/002967.jpg,benign,0,718,500,322,97,414,175,train
002968.jpg,cropped/002968.jpg,benign,0,718,500,364,88,472,159,test
002969.jpg,cropped/002969.jpg,benign,0,718,500,250,102,448,235,test
002970.jpg,cropped/002970.jpg,benign,0,718,500,152,100,260,154,train
002971.jpg,cropped/002971.jpg,benign,0,718,500,267,84,413,164,train
002972.jpg,cropped/002972.jpg,benign,0,718,500,372,144,464,219,train
002973.jpg,cropped/002973.jpg,benign,0,718,500,325,161,441,250,test
002974.jpg,cropped/002974.jpg,benign,0,718,500,232,183,303,239,train
002975.jpg,cropped/002975.jpg,benign,0,718,500,241,173,298,232,val
002976.jpg,cropped/002976.jpg,benign,0,718,500,102,58,456,364,train
002977.jpg,cropped/002977.jpg,benign,0,718,500,217,135,548,312,train
002978.jpg,cropped/002978.jpg,benign,0,718,500,162,71,462,229,train
002979.jpg,cropped/002979.jpg,malignant,1,718,500,445,103,621,240,train
002980.jpg,cropped/002980.jpg,malignant,1,718,500,397,118,559,226,train
002981.jpg,cropped/002981.jpg,malignant,1,718,500,315,92,569,207,train
002982.jpg,cropped/002982.jpg,malignant,1,718,500,380,150,496,261,test
002983.jpg,cropped/002983.jpg,malignant,1,718,500,364,172,515,279,train
002984.jpg,cropped/002984.jpg,malignant,1,718,500,355,139,504,267,test
002985.jpg,cropped/002985.jpg,malignant,1,718,500,306,147,441,245,test
002986.jpg,cropped/002986.jpg,malignant,1,718,500,407,172,551,281,train
002987.jpg,cropped/002987.jpg,malignant,1,718,500,119,172,295,254,train
002988.jpg,cropped/002988.jpg,malignant,1,718,500,329,74,393,165,train
002989.jpg,cropped/002989.jpg,malignant,1,718,500,208,62,411,222,train
002990.jpg,cropped/002990.jpg,malignant,1,718,500,164,37,456,312,val
002991.jpg,cropped/002991.jpg,malignant,1,718,500,205,122,392,255,train
002992.jpg,cropped/002992.jpg,malignant,1,718,500,211,125,381,255,val
002993.jpg,cropped/002993.jpg,malignant,1,718,500,213,146,341,265,train
002994.jpg,cropped/002994.jpg,malignant,1,718,500,251,131,474,281,train
002995.jpg,cropped/002995.jpg,malignant,1,718,500,117,117,305,242,train
002996.jpg,cropped/002996.jpg,malignant,1,718,500,192,86,293,174,test
002997.jpg,cropped/002997.jpg,malignant,1,718,500,297,122,365,194,train
002998.jpg,cropped/002998.jpg,malignant,1,718,500,257,87,532,255,test
002999.jpg,cropped/002999.jpg,malignant,1,718,500,126,0,468,228,train
003000.jpg,cropped/003000.jpg,malignant,1,718,500,189,0,505,221,train
003001.jpg,cropped/003001.jpg,malignant,1,718,500,464,34,636,175,train
003002.jpg,cropped/003002.jpg,malignant,1,718,500,147,0,470,211,train
003003.jpg,cropped/003003.jpg,malignant,1,498,429,165,62,336,242,train
003004.jpg,cropped/003004.jpg,malignant,1,818,628,282,183,354,259,test
003005.jpg,cropped/003005.jpg,malignant,1,818,628,322,159,415,278,train
003006.jpg,cropped/003006.jpg,malignant,1,818,628,307,188,409,295,train
003007.jpg,cropped/003007.jpg,malignant,1,718,500,131,76,370,364,train
003008.jpg,cropped/003008.jpg,malignant,1,718,500,241,196,304,278,train
003009.jpg,cropped/003009.jpg,malignant,1,718,500,156,68,338,231,train
003010.jpg,cropped/003010.jpg,benign,0,718,500,130,139,231,223,train
003011.jpg,cropped/003011.jpg,malignant,1,718,500,163,90,651,425,test
003012.jpg,cropped/003012.jpg,malignant,1,718,500,165,94,628,434,train
003013.jpg,cropped/003013.jpg,malignant,1,718,500,207,49,481,347,train
003014.jpg,cropped/003014.jpg,malignant,1,718,500,190,39,636,384,train
003015.jpg,cropped/003015.jpg,malignant,1,718,500,295,279,415,386,train
003016.jpg,cropped/003016.jpg,malignant,1,718,500,265,199,410,293,val
003017.jpg,cropped/003017.jpg,malignant,1,818,628,213,156,443,397,train
003018.jpg,cropped/003018.jpg,malignant,1,718,500,430,131,539,250,train
003019.jpg,cropped/003019.jpg,malignant,1,718,500,315,48,640,304,test
003020.jpg,cropped/003020.jpg,malignant,1,718,500,288,49,568,261,val
003021.jpg,cropped/003021.jpg,malignant,1,718,500,180,35,583,308,test
003022.jpg,cropped/003022.jpg,malignant,1,718,500,188,115,538,394,train
003023.jpg,cropped/003023.jpg,malignant,1,718,500,320,111,476,245,test
003024.jpg,cropped/003024.jpg,malignant,1,718,500,51,44,611,413,train
003025.jpg,cropped/003025.jpg,malignant,1,718,500,298,57,581,277,train
003026.jpg,cropped/003026.jpg,malignant,1,718,500,292,70,537,315,train
003027.jpg,cropped/003027.jpg,malignant,1,718,500,250,136,425,321,train
003028.jpg,cropped/003028.jpg,malignant,1,718,500,270,169,480,311,test
003029.jpg,cropped/003029.jpg,malignant,1,718,500,117,108,687,375,train
003030.jpg,cropped/003030.jpg,benign,0,718,500,294,149,360,213,test
003031.jpg,cropped/003031.jpg,benign,0,718,500,198,127,278,177,test
003032.jpg,cropped/003032.jpg,malignant,1,718,500,199,112,306,231,train
003033.jpg,cropped/003033.jpg,malignant,1,718,500,293,143,402,247,train
003034.jpg,cropped/003034.jpg,malignant,1,718,500,152,148,295,334,train
003035.jpg,cropped/003035.jpg,malignant,1,718,500,80,180,221,365,train
003036.jpg,cropped/003036.jpg,malignant,1,818,628,309,170,632,410,train
003037.jpg,cropped/003037.jpg,benign,0,818,628,338,192,561,329,train
003038.jpg,cropped/003038.jpg,malignant,1,718,500,291,72,573,326,test
003039.jpg,cropped/003039.jpg,benign,0,818,628,292,137,589,341,val
003040.jpg,cropped/003040.jpg,benign,0,718,500,201,84,598,351,val
003041.jpg,cropped/003041.jpg,malignant,1,818,628,282,152,408,251,train
003042.jpg,cropped/003042.jpg,malignant,1,818,628,302,140,418,246,train
003043.jpg,cropped/003043.jpg,malignant,1,818,628,358,142,456,222,train
003044.jpg,cropped/003044.jpg,malignant,1,718,500,183,114,293,178,train
003045.jpg,cropped/003045.jpg,malignant,1,718,500,210,63,351,197,train
003046.jpg,cropped/003046.jpg,malignant,1,718,500,244,52,450,260,test
003047.jpg,cropped/003047.jpg,benign,0,818,628,445,287,528,334,test
003048.jpg,cropped/003048.jpg,benign,0,718,500,313,65,445,147,train
003049.jpg,cropped/003049.jpg,benign,0,718,500,139,122,258,184,train
003050.jpg,cropped/003050.jpg,malignant,1,718,500,196,148,328,297,train
003051.jpg,cropped/003051.jpg,malignant,1,718,500,257,127,389,290,train
003052.jpg,cropped/003052.jpg,malignant,1,718,500,275,123,407,299,train
003053.jpg,cropped/003053.jpg,malignant,1,718,500,177,72,380,202,train
003054.jpg,cropped/003054.jpg,malignant,1,718,500,251,54,453,217,val
003055.jpg,cropped/003055.jpg,malignant,1,718,500,225,70,391,197,train
003056.jpg,cropped/003056.jpg,malignant,1,718,500,255,73,477,261,test
003057.jpg,cropped/003057.jpg,malignant,1,718,500,248,164,419,288,test
003058.jpg,cropped/003058.jpg,malignant,1,718,500,120,139,254,248,train
003059.jpg,cropped/003059.jpg,malignant,1,718,500,330,132,396,190,train
003060.jpg,cropped/003060.jpg,malignant,1,718,500,107,91,377,293,test
003061.jpg,cropped/003061.jpg,malignant,1,718,500,154,94,411,263,test
003062.jpg,cropped/003062.jpg,malignant,1,718,500,15,39,675,443,test
003063.jpg,cropped/003063.jpg,malignant,1,718,500,62,48,614,357,train
003064.jpg,cropped/003064.jpg,malignant,1,718,500,242,106,564,286,train
003065.jpg,cropped/003065.jpg,benign,0,718,500,364,155,522,240,train
003066.jpg,cropped/003066.jpg,malignant,1,718,500,59,0,577,280,test
003067.jpg,cropped/003067.jpg,malignant,1,718,500,254,151,544,401,test
003068.jpg,cropped/003068.jpg,malignant,1,718,500,116,102,283,199,test
003069.jpg,cropped/003069.jpg,malignant,1,718,500,74,146,297,387,train
003070.jpg,cropped/003070.jpg,malignant,1,718,500,192,0,506,267,test
003071.jpg,cropped/003071.jpg,malignant,1,718,500,290,133,556,293,train
003072.jpg,cropped/003072.jpg,malignant,1,718,500,355,141,500,297,train
003073.jpg,cropped/003073.jpg,malignant,1,718,500,330,181,449,288,train
003074.jpg,cropped/003074.jpg,malignant,1,718,500,364,173,445,265,test
003075.jpg,cropped/003075.jpg,malignant,1,718,500,324,121,461,235,test
003076.jpg,cropped/003076.jpg,malignant,1,718,500,132,154,485,400,train
003077.jpg,cropped/003077.jpg,malignant,1,718,500,156,161,437,414,test
003078.jpg,cropped/003078.jpg,malignant,1,718,500,211,196,474,493,train
003079.jpg,cropped/003079.jpg,malignant,1,718,500,167,81,387,226,test
003080.jpg,cropped/003080.jpg,malignant,1,718,500,322,89,520,221,test
003081.jpg,cropped/003081.jpg,malignant,1,718,500,230,154,476,307,test
003082.jpg,cropped/003082.jpg,malignant,1,718,500,171,163,218,236,train
003083.jpg,cropped/003083.jpg,malignant,1,718,500,76,102,434,381,val
003084.jpg,cropped/003084.jpg,malignant,1,718,500,380,54,515,154,test
003085.jpg,cropped/003085.jpg,malignant,1,718,500,92,87,390,327,val
003086.jpg,cropped/003086.jpg,benign,0,718,500,103,131,219,194,train
003087.jpg,cropped/003087.jpg,benign,0,718,500,365,158,450,234,val
003088.jpg,cropped/003088.jpg,malignant,1,718,500,211,102,562,315,train
003089.jpg,cropped/003089.jpg,malignant,1,718,500,85,10,651,422,test
003090.jpg,cropped/003090.jpg,malignant,1,439,368,276,72,383,143,train
003091.jpg,cropped/003091.jpg,malignant,1,718,500,411,214,553,355,test
003092.jpg,cropped/003092.jpg,malignant,1,718,500,320,200,420,358,test
003093.jpg,cropped/003093.jpg,malignant,1,718,500,414,152,531,303,train
003094.jpg,cropped/003094.jpg,malignant,1,718,500,245,150,368,321,train
003095.jpg,cropped/003095.jpg,malignant,1,718,500,287,193,432,335,test
003096.jpg,cropped/003096.jpg,malignant,1,718,500,271,185,494,382,test
003097.jpg,cropped/003097.jpg,malignant,1,718,500,378,119,562,301,train
003098.jpg,cropped/003098.jpg,malignant,1,718,500,299,126,476,303,val
003099.jpg,cropped/003099.jpg,malignant,1,718,500,338,139,494,311,val
003100.jpg,cropped/003100.jpg,malignant,1,718,500,161,156,587,427,train
003101.jpg,cropped/003101.jpg,malignant,1,718,500,107,150,598,455,train
003102.jpg,cropped/003102.jpg,malignant,1,718,500,302,267,386,361,train
003103.jpg,cropped/003103.jpg,malignant,1,718,500,514,239,608,366,test
003104.jpg,cropped/003104.jpg,malignant,1,718,500,385,239,475,365,train
003105.jpg,cropped/003105.jpg,malignant,1,718,500,350,259,398,356,train
003106.jpg,cropped/003106.jpg,malignant,1,718,500,219,192,297,273,train
003107.jpg,cropped/003107.jpg,malignant,1,718,500,231,65,304,139,train
003108.jpg,cropped/003108.jpg,malignant,1,718,500,122,105,342,290,train
003109.jpg,cropped/003109.jpg,malignant,1,718,500,140,109,343,289,train
003110.jpg,cropped/003110.jpg,malignant,1,718,500,258,74,447,250,val
003111.jpg,cropped/003111.jpg,malignant,1,718,500,220,35,502,230,train
003112.jpg,cropped/003112.jpg,malignant,1,718,500,207,80,479,299,train
003113.jpg,cropped/003113.jpg,malignant,1,718,500,0,15,586,421,test
003114.jpg,cropped/003114.jpg,malignant,1,718,500,90,19,622,396,train
003115.jpg,cropped/003115.jpg,benign,0,718,500,228,147,360,218,test
003116.jpg,cropped/003116.jpg,malignant,1,718,500,389,83,500,183,train
003117.jpg,cropped/003117.jpg,malignant,1,718,500,316,75,426,205,test
003118.jpg,cropped/003118.jpg,malignant,1,718,500,350,133,510,293,val
003119.jpg,cropped/003119.jpg,malignant,1,718,500,388,149,566,333,test
003120.jpg,cropped/003120.jpg,malignant,1,718,500,367,152,487,323,train
003121.jpg,cropped/003121.jpg,malignant,1,498,429,169,72,313,136,train
003122.jpg,cropped/003122.jpg,malignant,1,498,429,161,62,311,155,train
003123.jpg,cropped/003123.jpg,malignant,1,498,429,167,68,311,144,val
003124.jpg,cropped/003124.jpg,malignant,1,498,429,166,67,298,145,test
003125.jpg,cropped/003125.jpg,malignant,1,498,429,164,77,294,169,test
003126.jpg,cropped/003126.jpg,malignant,1,818,628,263,317,494,511,train
003127.jpg,cropped/003127.jpg,malignant,1,818,628,396,297,546,395,test
003128.jpg,cropped/003128.jpg,malignant,1,818,628,391,254,547,380,train
003129.jpg,cropped/003129.jpg,malignant,1,718,500,287,54,469,196,train
003130.jpg,cropped/003130.jpg,malignant,1,718,500,266,46,445,191,test
003131.jpg,cropped/003131.jpg,malignant,1,718,500,0,48,624,480,train
003132.jpg,cropped/003132.jpg,malignant,1,718,500,70,52,630,481,train
003133.jpg,cropped/003133.jpg,malignant,1,718,500,134,74,461,375,train
003134.jpg,cropped/003134.jpg,malignant,1,718,500,451,125,603,270,test
003135.jpg,cropped/003135.jpg,malignant,1,718,500,408,121,562,282,train
003136.jpg,cropped/003136.jpg,malignant,1,718,500,284,148,421,318,train
003137.jpg,cropped/003137.jpg,malignant,1,718,500,97,90,459,500,train
003138.jpg,cropped/003138.jpg,malignant,1,818,628,237,249,523,519,test
003139.jpg,cropped/003139.jpg,benign,0,718,500,237,127,356,201,train
003140.jpg,cropped/003140.jpg,benign,0,718,500,204,155,311,221,val
003141.jpg,cropped/003141.jpg,malignant,1,718,500,358,217,485,328,train
003142.jpg,cropped/003142.jpg,malignant,1,718,500,274,161,462,311,test
003143.jpg,cropped/003143.jpg,malignant,1,718,500,322,106,568,351,train
003144.jpg,cropped/003144.jpg,malignant,1,718,500,317,118,556,356,test
003145.jpg,cropped/003145.jpg,malignant,1,718,500,324,133,534,319,train
003146.jpg,cropped/003146.jpg,malignant,1,718,500,292,31,584,255,train
003147.jpg,cropped/003147.jpg,malignant,1,718,500,235,69,441,210,train
003148.jpg,cropped/003148.jpg,malignant,1,718,500,347,148,558,301,train
003149.jpg,cropped/003149.jpg,malignant,1,718,500,191,52,440,300,train
003150.jpg,cropped/003150.jpg,malignant,1,718,500,258,55,515,259,test
003151.jpg,cropped/003151.jpg,malignant,1,718,500,190,60,469,279,train
003152.jpg,cropped/003152.jpg,malignant,1,718,500,249,53,585,264,val
003153.jpg,cropped/003153.jpg,malignant,1,718,500,294,26,509,275,train
003154.jpg,cropped/003154.jpg,malignant,1,718,500,296,30,533,260,test
003155.jpg,cropped/003155.jpg,malignant,1,718,500,296,17,577,237,train
003156.jpg,cropped/003156.jpg,malignant,1,718,500,53,80,240,255,val
003157.jpg,cropped/003157.jpg,malignant,1,718,500,227,35,464,241,test
003158.jpg,cropped/003158.jpg,malignant,1,718,500,240,38,445,251,train
003159.jpg,cropped/003159.jpg,malignant,1,718,500,178,32,435,246,val
003160.jpg,cropped/003160.jpg,malignant,1,718,500,305,141,399,260,val
003161.jpg,cropped/003161.jpg,malignant,1,718,500,263,150,337,266,train
003162.jpg,cropped/003162.jpg,malignant,1,718,500,267,125,417,244,train
003163.jpg,cropped/003163.jpg,malignant,1,718,500,252,117,429,237,train
003164.jpg,cropped/003164.jpg,malignant,1,718,500,365,126,510,240,train
003165.jpg,cropped/003165.jpg,malignant,1,718,500,117,90,237,256,train
003166.jpg,cropped/003166.jpg,malignant,1,718,500,349,203,521,347,train
003167.jpg,cropped/003167.jpg,malignant,1,718,500,289,118,497,324,train
003168.jpg,cropped/003168.jpg,malignant,1,718,500,271,137,446,322,train
003169.jpg,cropped/003169.jpg,malignant,1,718,500,284,95,476,253,train
003170.jpg,cropped/003170.jpg,malignant,1,718,500,318,64,557,253,test
003171.jpg,cropped/003171.jpg,malignant,1,718,500,202,155,330,301,train
003172.jpg,cropped/003172.jpg,malignant,1,718,500,355,78,448,202,train
003173.jpg,cropped/003173.jpg,malignant,1,718,500,351,89,443,189,test
003174.jpg,cropped/003174.jpg,malignant,1,718,500,422,128,546,278,train
003175.jpg,cropped/003175.jpg,malignant,1,718,500,371,150,480,278,train
003176.jpg,cropped/003176.jpg,malignant,1,718,500,154,64,445,324,train
003177.jpg,cropped/003177.jpg,malignant,1,718,500,214,96,354,248,val
003178.jpg,cropped/003178.jpg,malignant,1,718,500,111,120,238,273,train
003179.jpg,cropped/003179.jpg,malignant,1,718,500,352,79,459,185,train
003180.jpg,cropped/003180.jpg,malignant,1,818,628,154,100,502,397,train
003181.jpg,cropped/003181.jpg,malignant,1,718,500,215,106,365,282,val
003182.jpg,cropped/003182.jpg,malignant,1,718,500,208,106,412,307,train
003183.jpg,cropped/003183.jpg,malignant,1,718,500,160,106,358,302,train
003184.jpg,cropped/003184.jpg,malignant,1,718,500,348,121,515,296,train
003185.jpg,cropped/003185.jpg,malignant,1,718,500,218,45,430,220,train
003186.jpg,cropped/003186.jpg,malignant,1,718,500,184,125,398,373,train
003187.jpg,cropped/003187.jpg,malignant,1,818,628,283,129,432,301,train
003188.jpg,cropped/003188.jpg,malignant,1,718,500,424,97,569,229,val
003189.jpg,cropped/003189.jpg,malignant,1,718,500,168,163,346,299,train
003190.jpg,cropped/003190.jpg,malignant,1,718,500,170,164,357,299,train
003191.jpg,cropped/003191.jpg,malignant,1,818,628,342,152,470,297,val
003192.jpg,cropped/003192.jpg,malignant,1,718,500,235,81,525,355,train
003193.jpg,cropped/003193.jpg,malignant,1,718,500,327,64,607,296,val
003194.jpg,cropped/003194.jpg,malignant,1,718,500,299,144,413,201,test
003195.jpg,cropped/003195.jpg,malignant,1,718,500,344,130,486,198,test
003196.jpg,cropped/003196.jpg,malignant,1,718,500,106,83,361,349,val
003197.jpg,cropped/003197.jpg,malignant,1,718,500,29,154,153,226,train
003198.jpg,cropped/003198.jpg,malignant,1,718,500,274,146,434,300,train
003199.jpg,cropped/003199.jpg,malignant,1,718,500,360,149,461,237,test
003200.jpg,cropped/003200.jpg,malignant,1,718,500,244,64,450,233,train
003201.jpg,cropped/003201.jpg,malignant,1,718,500,230,112,360,221,train
003202.jpg,cropped/003202.jpg,malignant,1,718,500,238,88,596,367,train
003203.jpg,cropped/003203.jpg,malignant,1,718,500,120,52,533,335,train
003204.jpg,cropped/003204.jpg,malignant,1,718,500,198,108,426,340,train
003205.jpg,cropped/003205.jpg,malignant,1,718,500,309,96,645,324,train
003206.jpg,cropped/003206.jpg,malignant,1,718,500,309,88,588,333,train
003207.jpg,cropped/003207.jpg,malignant,1,718,500,210,107,525,304,val
003208.jpg,cropped/003208.jpg,malignant,1,718,500,314,121,597,306,train
003209.jpg,cropped/003209.jpg,malignant,1,718,500,205,70,480,336,train
003210.jpg,cropped/003210.jpg,malignant,1,718,500,142,115,430,317,train
003211.jpg,cropped/003211.jpg,malignant,1,718,500,228,114,491,335,train
003212.jpg,cropped/003212.jpg,malignant,1,718,500,213,233,315,344,test
003213.jpg,cropped/003213.jpg,malignant,1,718,500,236,262,408,389,train
003214.jpg,cropped/003214.jpg,malignant,1,718,500,318,228,435,360,train
003215.jpg,cropped/003215.jpg,malignant,1,498,429,203,166,321,273,test
003216.jpg,cropped/003216.jpg,malignant,1,498,429,171,183,278,268,train
003217.jpg,cropped/003217.jpg,malignant,1,818,628,303,228,384,321,train
003218.jpg,cropped/003218.jpg,malignant,1,818,628,291,95,549,279,test
003219.jpg,cropped/003219.jpg,malignant,1,718,500,370,80,557,188,train
003220.jpg,cropped/003220.jpg,malignant,1,718,500,305,78,518,218,test
